id,codigo_piscina,horario,fecha,estado,tipo_sobrante,sobrante_kilo,m_viejo,m_rojo,m_fresco,suelo_danado,muda,oxigeno_bajo,observacion,id_corrida,id_sector,heces,balanceado_en_tolva
25999,BSF-007,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-007,16",3,false,false
26000,BSF-008,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-008,17",3,false,false
26001,BSF-009,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-009,16",3,false,false
26002,BSF-010,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-010,17",3,false,false
26003,BSF-011,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-011,18",3,false,false
26004,BSF-012,PM,2025-11-01,,2,0.00,0.0,0.0,0.0,false,false,false,Se pauso por alimento acumulado en el suelo,"BIO2,CP1,BSF-012,18",3,false,false
26005,BSF-013,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-013,17",3,false,false
26006,BSF-015,PM,2025-11-01,,1,0.00,0.0,0.0,0.0,false,false,false,Balanceado 1,"BIO2,CP1,BSF-015,18",3,false,false
26007,BSF-016,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-016,17",3,false,false
26008,BSF-017,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-017,17",3,false,false
26009,BSF-018,PM,2025-11-01,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO2,CP1,BSF-018,17",3,false,false
26010,BSF-019,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-019,17",3,false,false
26011,BSF-020,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-020,17",3,false,false
26012,BSF-021,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-021,17",3,false,false
26013,BSF-022,PM,2025-11-01,,2,0.00,0.0,0.0,0.0,false,false,false,Se pauso por alimento acumulado en el suelo,"BIO2,CP1,BSF-022,18",3,false,false
26014,BSF-024,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-024,17",3,false,false
26015,BSF-026,PM,2025-11-01,,2,0.00,0.0,0.0,0.0,false,false,false,Se pauso por alimento acumulado en el suelo,"BIO2,CP1,BSF-026,18",3,false,false
26016,BSF-027,PM,2025-11-01,,2,0.00,0.0,0.0,0.0,false,false,false,Se pauso por alimento acumulado en el suelo,"BIO2,CP1,BSF-027,17",3,false,false
26017,BSF-028,PM,2025-11-01,,2,0.00,0.0,0.0,0.0,false,false,false,Se pauso por alimento acumulado en el suelo,"BIO2,CP1,BSF-028,18",3,false,false
26018,BSF-029,PM,2025-11-01,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO2,CP1,BSF-029,17",3,false,false
26019,BSF-031,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-031,18",3,false,false
26020,BSF-032,PM,2025-11-01,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP1,BSF-032,17",3,false,false
26021,BSF-033,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-033,17",3,false,false
26022,BSF-034,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-034,17",3,false,false
26023,BSF-035,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO2,CP1,BSF-035,17",3,false,false
26024,BSS-005,AM,2025-11-01,,1,0.00,0.0,0.0,0.0,false,false,false,Sobrante 1,"BIO2,CP3,BSS-005,17",5,false,false
26025,BSS-011,AM,2025-11-01,,1,0.00,0.0,0.0,0.0,true,false,false,"Sobrante 1, Suelo dañado","BIO2,CP3,BSS-011,17",5,false,false
26026,BSS-013,AM,2025-11-01,,0,0.00,0.0,0.0,0.0,true,false,false,Suelo Dañado,"BIO2,CP3,BSS-013,18",5,false,false
26027,BSS-015,AM,2025-11-01,,1,0.00,0.0,3.0,0.0,false,false,false,Sobrante 1,"BIO2,CP3,BSS-015,17",5,false,false
26028,BSS-018,AM,2025-11-01,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO2,CP3,BSS-018,18",5,false,false
26029,BSS-028,AM,2025-11-01,,0,0.00,1.0,1.0,1.0,false,false,false,,"BIO2,CP3,BSS-028,18",5,false,false
26030,BSS-029,AM,2025-11-01,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-029,18",5,false,false
26031,BSS-035,AM,2025-11-01,,0,0.00,1.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-035,18",5,false,false
26032,BSS-037,AM,2025-11-01,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-037,17",5,false,false
26033,BSS-040,AM,2025-11-01,,0,0.00,1.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-040,19",5,false,false
26034,BSS-043,AM,2025-11-01,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO2,CP3,BSS-043,18",5,false,false
26035,BSS-044,AM,2025-11-01,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO2,CP3,BSS-044,18",5,false,false
26036,BSS-001,PM,2025-11-01,,1,0.00,0.0,0.0,0.0,false,false,false,Sobrante 1,"BIO2,CP3,BSS-001,18",5,false,false
26037,BSS-005,PM,2025-11-01,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-005,17",5,false,false
26038,BSS-010,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,true,false,Muda,"BIO2,CP3,BSS-010,17",5,false,false
26039,BSS-028,PM,2025-11-01,,0,0.00,0.0,0.0,0.0,false,true,false,Muda,"BIO2,CP3,BSS-028,18",5,false,false
26040,BSS-031,PM,2025-11-01,,0,0.00,0.0,2.0,0.0,false,false,false,,"BIO2,CP3,BSS-031,19",5,false,false
26041,BSS-035,PM,2025-11-01,,0,0.00,0.0,1.0,0.0,false,true,false,Muda,"BIO2,CP3,BSS-035,18",5,false,false
26042,BSS-039,PM,2025-11-01,,0,0.00,1.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-039,17",5,false,false
26043,BSS-044,PM,2025-11-01,,0,0.00,1.0,1.0,0.0,false,false,false,,"BIO2,CP3,BSS-044,18",5,false,false
26044,BG1-002,AM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-002,20",1,false,false
26045,BG1-004,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-004,31",1,false,false
26046,BG1-005,AM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-005,18",1,false,false
26047,BG1-006,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,bastante muda,"BIO1,CP1,BG1-006,20",1,false,false
26048,BG1-007,AM,2025-11-02,,0,0.00,0.0,2.0,0.0,false,true,false,bastante muda,"BIO1,CP1,BG1-007,19",1,false,false
26049,BG1-009,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-009,19",1,false,false
26050,BG1-010,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-010,17",1,false,false
26051,BG1-011,AM,2025-11-02,,0,0.00,0.0,3.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-011,18",1,false,false
26052,BG1-012,AM,2025-11-02,,0,0.00,0.0,2.0,1.0,false,true,false,poca muda,"BIO1,CP1,BG1-012,19",1,false,false
26053,BG1-014,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-014,18",1,false,false
26054,BG1-015,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,bastante muda,"BIO1,CP1,BG1-015,19",1,false,false
26055,BG1-016,AM,2025-11-02,,0,0.00,0.0,1.0,1.0,false,true,false,poca muda,"BIO1,CP1,BG1-016,18",1,false,false
26056,BG1-017,AM,2025-11-02,,0,0.00,0.0,2.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-017,18",1,false,false
26057,BG1-101,AM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-101,41",1,false,false
26058,BG1-002,PM,2025-11-02,,1,0.00,0.0,0.0,0.0,false,true,false,"poco balanceado en suelo, bastante muda","BIO1,CP1,BG1-002,20",1,false,false
26059,BG1-003,PM,2025-11-02,,0,0.00,0.0,1.0,1.0,false,true,false,bastante muda. Pocas heces,"BIO1,CP1,BG1-003,18",1,false,false
26060,BG1-004,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP1,BG1-004,31",1,false,false
26061,BG1-005,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, pocas heces","BIO1,CP1,BG1-005,18",1,false,false
26062,BG1-006,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-006,20",1,false,false
26063,BG1-007,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP1,BG1-007,19",1,false,false
26064,BG1-008,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,bastante muda,"BIO1,CP1,BG1-008,19",1,false,false
26065,BG1-009,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-009,19",1,false,false
26066,BG1-010,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, pocas heces","BIO1,CP1,BG1-010,17",1,false,false
26067,BG1-011,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-011,18",1,false,false
26068,BG1-012,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-012,19",1,false,false
26069,BG1-014,PM,2025-11-02,,0,0.00,0.0,4.0,0.0,false,true,false,"poca muda, bastantes heces","BIO1,CP1,BG1-014,18",1,false,false
26070,BG1-015,PM,2025-11-02,,0,0.00,0.0,0.0,1.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-015,19",1,false,false
26071,BG1-016,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-016,18",1,false,false
26072,BG1-017,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"bastante muda, full heces","BIO1,CP1,BG1-017,18",1,false,false
26073,BG1-101,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP1,BG1-101,41",1,false,false
26074,BG2-022,AM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,"poca muda, pocas heces","BIO1,CP2,BG2-022,18",2,false,false
26075,BG2-024,AM,2025-11-02,,0,0.00,0.0,2.0,0.0,false,true,false,"poca muda, pocas heces","BIO1,CP2,BG2-024,17",2,false,false
26076,BG2-027,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP2,BG2-027,18",2,false,false
26077,BG2-028,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-028,18",2,false,false
26078,BG2-030,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,pocas heces,"BIO1,CP2,BG2-030,18",2,false,false
26079,BG2-032,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-032,19",2,false,false
26080,BG2-034,AM,2025-11-02,,0,0.00,0.0,0.0,1.0,false,true,false,poca muda,"BIO1,CP2,BG2-034,20",2,false,false
26081,BG2-041,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,pocas heces,"BIO1,CP2,BG2-041,18",2,false,false
26082,BG2-042,AM,2025-11-02,,3,0.00,0.0,0.0,1.0,false,false,false,"bastante balanceado en suelo, pocas heces","BIO1,CP2,BG2-042,18",2,false,false
26202,BSP-009,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-009,06",7,false,false
26083,BG2-201,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,true,false,false,bastante suelo dañado,"BIO1,CP2,BG2-201,33",2,false,false
26084,BG2-203,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-203,43",2,false,false
26085,BG2-047,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-047,02",2,false,false
26086,BG2-048,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,true,false,false,bastante suelo dañado,"BIO1,CP2,BG2-048,02",2,false,false
26087,BG2-049,AM,2025-11-02,,0,0.00,0.0,0.0,2.0,false,false,false,,"BIO1,CP2,BG2-049,02",2,false,false
26088,BG2-050,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-050,02",2,false,false
26089,BG2-022,PM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,"poca muda, bastantes heces","BIO1,CP2,BG2-022,18",2,false,false
26090,BG2-024,PM,2025-11-02,,0,0.00,0.0,0.0,1.0,false,true,false,"poca muda, bastantes heces","BIO1,CP2,BG2-024,17",2,false,false
26091,BG2-027,PM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,"poca muda, pocas heces","BIO1,CP2,BG2-027,18",2,false,false
26092,BG2-028,PM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,"poca muda, pocas heces","BIO1,CP2,BG2-028,18",2,false,false
26093,BG2-029,PM,2025-11-02,,0,0.00,0.0,1.0,0.0,false,true,false,"poca muda, pocas heces","BIO1,CP2,BG2-029,17",2,false,false
26094,BG2-030,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"pocas heces, poca muda","BIO1,CP2,BG2-030,18",2,false,false
26095,BG2-032,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,pocas heces,"BIO1,CP2,BG2-032,19",2,false,false
26096,BG2-034,PM,2025-11-02,,4,0.00,0.0,0.0,0.0,true,false,false,"full balanceado en suelo, bastante suelo dañado","BIO1,CP2,BG2-034,20",2,false,false
26097,BG2-037,PM,2025-11-02,,0,0.00,0.0,2.0,0.0,false,false,false,,"BIO1,CP2,BG2-037,19",2,false,false
26098,BG2-038,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-038,18",2,false,false
26099,BG2-041,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-041,18",2,false,false
26100,BG2-042,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-042,18",2,false,false
26101,BG2-047,PM,2025-11-02,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-047,02",2,false,false
26102,BG2-048,PM,2025-11-02,,3,0.00,0.0,0.0,0.0,true,false,false,"bastante balanceado en suelo, bastante suelo dañado","BIO1,CP2,BG2-048,02",2,false,false
26103,BG2-049,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-049,02",2,false,false
26104,BG2-050,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-050,02",2,false,false
26105,PL1-002,AM,2025-11-02,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-002,18",9,false,false
26106,PL1-005,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de heces ","BIO3,CP2,PL1-005,18",9,false,false
26107,PL1-006,AM,2025-11-02,,0,150.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-006,18",9,false,false
26108,PL1-008,AM,2025-11-02,,0,100.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-008,17",9,false,false
26109,PL1-009,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-009,18",9,false,false
26110,PL1-010,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de heces ","BIO3,CP2,PL1-010,19",9,false,false
26111,PL1-011,AM,2025-11-02,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-011,17",9,false,false
26112,PL1-013,AM,2025-11-02,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-013,16",9,false,false
26113,PL1-014,AM,2025-11-02,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-014,18",9,false,false
26114,PL1-015,AM,2025-11-02,,0,250.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-015,16",9,false,false
26115,PL1-025,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-025,18",9,false,false
26116,PL1-026,AM,2025-11-02,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-026,18",9,false,false
26117,PL1-029,AM,2025-11-02,,0,250.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-029,18",9,false,false
26118,PL1-030,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-030,19",9,false,false
26119,PL1-031,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-031,18",9,false,false
26120,PL1-033,AM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-033,18",9,false,false
26121,PL1-034,AM,2025-11-02,,0,75.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-034,18",9,false,false
26122,PL1-035,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-035,18",9,false,false
26123,PL1-036,AM,2025-11-02,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-036,19",9,false,false
26124,PL1-040,AM,2025-11-02,,0,75.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-040,07",9,false,false
26125,PL1-041,AM,2025-11-02,,0,25.00,0.0,0.0,1.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-041,07",9,false,false
26126,PL1-042,AM,2025-11-02,,0,125.00,0.0,0.0,1.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-042,07",9,false,false
26127,PL1-043,AM,2025-11-02,,0,150.00,0.0,0.0,1.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-043,07",9,false,false
26128,PL1-044,AM,2025-11-02,,0,125.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-044,06",9,false,false
26129,PL1-045,AM,2025-11-02,,0,200.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-045,09",9,false,false
26130,PL1-046,AM,2025-11-02,,0,350.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-046,06",9,false,false
26131,PL1-047,AM,2025-11-02,,0,300.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-047,06",9,false,false
26132,PL1-001,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-001,18",9,false,false
26133,PL1-002,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-002,18",9,false,false
26134,BSF-035,PM,2025-09-27,,2,0.00,0.0,0.0,0.0,false,false,false,Sobrante 2,"BIO2,CP1,BSF-035,17",3,false,false
26135,PL1-006,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-006,18",9,false,false
26136,PL1-008,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-008,17",9,false,false
26137,BSF-019,PM,2025-09-28,,2,0.00,0.0,0.0,0.0,false,false,false,Sobrante 2,"BIO2,CP1,BSF-019,17",3,false,false
26138,BSF-034,PM,2025-09-28,,2,0.00,0.0,0.0,0.0,false,false,false,Sobrante 2,"BIO2,CP1,BSF-034,17",3,false,false
26139,PL1-011,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-011,17",9,false,false
26140,PL1-013,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-013,16",9,false,false
26141,PL1-014,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-014,18",9,false,false
26142,PL1-015,PM,2025-11-02,,0,0.00,0.0,0.0,1.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-015,16",9,false,false
26143,PL1-025,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-025,18",9,false,false
26144,PL1-026,PM,2025-11-02,,0,0.00,0.0,0.0,0.0,false,false,false,presencia de heces,"BIO3,CP2,PL1-026,18",9,false,false
26145,BSF-034,PM,2025-09-29,,2,0.00,0.0,0.0,0.0,false,false,false,Sobrante 2,"BIO2,CP1,BSF-034,17",3,false,false
